scene,hierarchy,roomOrExhibit,objectName,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialSlots,materialPaths,castShadows,receiveShadows,staticFlags,batchingStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderTriangles,colliderTypes,lodGroup,nearestCameraDistance,nearestPlayerDistance,boundsMagnitude,boundsMaxAxis,screenCoverageClass,objectClass,shadowRecommendation,shadowReason,combineGroupKey,instancingKey
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (047)","_SceneContent/Environment","SM_Daisy_Single (047)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.490,9.201,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (117)","_SceneContent/Environment","SM_Daisy_Single (117)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",15.756,4.298,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (119)","_SceneContent/Environment","SM_Daisy_Single (119)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",17.896,8.304,1.108,0.788,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (214)","_SceneContent/Environment","SM_Daisy_Single (214)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.172,10.018,1.251,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (411)","_SceneContent/Environment","SM_Daisy_Single (411)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.001,7.682,1.388,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (157)","_SceneContent/Environment","SM_Daisy_Single (157)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.238,8.894,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (399)","_SceneContent/Environment","SM_Daisy_Single (399)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.925,12.013,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (261)","_SceneContent/Environment","SM_Daisy_Single (261)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",17.955,9.399,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (369)","_SceneContent/Environment","SM_Daisy_Single (369)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",19.393,8.956,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (232)","_SceneContent/Environment","SM_Daisy_Single (232)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",16.667,6.147,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (129)","_SceneContent/Environment","SM_Daisy_Single (129)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",17.079,6.342,1.194,0.788,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (087)","_SceneContent/Environment","SM_Daisy_Single (087)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",17.498,8.599,1.388,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (404)","_SceneContent/Environment","SM_Daisy_Single (404)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",16.677,6.838,1.333,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (104)","_SceneContent/Environment","SM_Daisy_Single (104)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",19.954,12.291,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (135)","_SceneContent/Environment","SM_Daisy_Single (135)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",15.991,4.705,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (018)","_SceneContent/Environment","SM_Daisy_Single (018)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.034,7.746,1.194,0.788,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (077)","_SceneContent/Environment","SM_Daisy_Single (077)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",16.624,5.034,1.338,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (400)","_SceneContent/Environment","SM_Daisy_Single (400)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",16.009,6.239,1.108,0.788,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (040)","_SceneContent/Environment","SM_Daisy_Single (040)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",17.354,5.742,1.338,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (167)","_SceneContent/Environment","SM_Daisy_Single (167)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.914,10.210,1.338,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (039)","_SceneContent/Environment","SM_Daisy_Single (039)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",17.373,5.781,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (358)","_SceneContent/Environment","SM_Daisy_Single (358)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",16.864,8.653,1.194,0.788,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (244)","_SceneContent/Environment","SM_Daisy_Single (244)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",18.820,9.826,1.251,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (289)","_SceneContent/Environment","SM_Daisy_Single (289)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",19.130,11.606,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (197)","_SceneContent/Environment","SM_Daisy_Single (197)",MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat",On,True,"0",False,False,False,False,0,"","",16.629,5.176,1.384,0.925,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","_SceneContent/Environment::Vegetation::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx#Daisy_Single::Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/M_DEMOAtlas_LowPolyFlowers.mat"
