scene,object_path,prefab,mesh_asset,mesh_name,triangle_count,material_count,static_flags,estimated_distance_from_player,typical_screen_coverage,current_cast_shadows,current_receive_shadows,object_class,classification,reason,recommended_cast_shadows_after,recommended_receive_shadows_after,has_mesh_collider,mesh_collider_triangles,lod_group,visual_risk
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (371),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.969,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (092),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.004,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (91),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.984,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (161),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,9.786,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (281),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.974,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (92),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.077,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (116),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,10.321,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (179),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,11.561,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (270),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.917,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (8),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,11.780,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (266),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.114,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (357),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.042,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (147),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,5.853,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (75),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,9.078,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (083),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,5.290,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (373),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,10.346,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (289),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.479,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (38),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,10.925,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (105),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,12.165,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (047),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,9.201,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (117),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,4.298,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (119),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.304,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (214),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,10.018,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (411),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.682,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (157),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.894,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (399),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,12.013,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (261),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,9.399,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (369),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.956,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (232),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.147,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (129),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.342,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (087),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.599,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (404),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.838,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (104),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,12.291,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (135),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,4.705,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (018),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.746,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (077),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,5.034,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (400),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.239,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (040),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,5.742,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (167),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,10.210,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (039),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,5.781,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (358),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.653,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (244),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,9.826,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (289),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,11.606,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (197),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,5.176,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (180),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,11.609,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (312),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,9.349,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (213),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.010,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (291),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.412,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (2),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,11.984,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (63),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,9.618,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (138),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.778,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (154),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,6.572,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (171),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.435,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (80),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.477,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (318),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.050,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (219),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,7.853,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (174),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,10.903,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (370),Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab,Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx,Daisy_Single,228,1,0,8.949,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
