scene,texturePath,width,height,runtimeMemoryBytes,referencedByCount,materials
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaFabric/SectionalSofaFabric_mat_SectionalSofaLeather_Normal.png",2048,2048,11185892,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_SectionalSofaFabric.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_MetallicSmoothness.png",2048,2048,11185889,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion49_50.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion29_36/Cushion29_36_mat_Cushion29_36_MetallicSmoothness.png",2048,2048,11185889,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion29_36.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion41_48/Cushion41_48_mat_Cushion41_48_MetallicSmoothness.png",2048,2048,11185889,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion41_48.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion25_28/Cushion25_28_mat_Cushion25_28_MetallicSmoothness.png",2048,2048,11185889,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion25_28.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion37_40/Cushion37_40_mat_Cushion37_40_MetallicSmoothness.png",2048,2048,11185889,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion37_40.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion09_16/Cushion09_16_mat_Cushion09_16_MetallicSmoothness.png",2048,2048,11185889,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion09_16.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Drawer/AtlasTexture_Drawer_DefaultMaterial_Normal.png",2048,2048,11185883,2,"Assets/Furniture Mega Pack/Materials/Drawer/mat_Drawer.mat;Assets/Furniture Mega Pack/FBX/Drawer/Drawer27.fbx"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair03/Chair03_mat_Chair03_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair03.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair25/Chair25_mat_Chair25_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair25.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair13/Chair13_mat_Chair13_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair13.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair24/Chair24_mat_Chair24_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair24.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair10/Chair10_mat_Chair10_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair10.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair15/Chair15_mat_Chair15_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair15.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair04/Chair04_mat_Chair04_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair04.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair11/Chair11_mat_Chair11_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair11.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair39/Chair39_mat_Chair39_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair39.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair35/Chair35_mat_Chair35_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair35.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair18/Chair18_mat_Chair18_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair18.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair22/Chair22_mat_Chair22_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair22.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair31/Chair31_mat_Chair31_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair31.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair40/Chair40_mat_Chair40_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair40.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair17/Chair17_mat_Chair17_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair17.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair42/Chair42_mat_Chair42_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair42.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair33.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair38.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair34.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair07/Chair07_mat_Chair07_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair07.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair43.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair12/Chair12_mat_Chair12_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair12.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair14/Chair14_mat_Chair14_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair14.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair41/Chair41_mat_Chair41_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair41.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair50/Chair50_mat_Chair50_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair50.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair45.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair46/Chair46_mat_Chair46_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair46.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair32/Chair32_mat_Chair32_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair32.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair36.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair21/Chair21_mat_Chair21_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair21.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair16/Chair16_mat_Chair16_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair16.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair08/Chair08_mat_Chair08_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair08.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair06/Chair06_mat_Chair06_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair06.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair30/Chair30_mat_Chair30_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair30.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair29/Chair29_mat_Chair29_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair29.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair01/Chair01_mat_Chair01_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair01.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair28/Chair28_mat_Chair28_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair28.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair44/Chair44_mat_Chair44_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair44.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair27/Chair27_mat_Chair27_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair27.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair23/Chair23_mat_Chair23_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair23.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair02/Chair02_mat_Chair02_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair02.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair20/Chair20_mat_Chair20_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair20.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair05/Chair05_mat_Chair05_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair05.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair19/Chair19_mat_Chair19_MetallicSmoothness.png",2048,2048,11185879,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair19.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_Normal.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion49_50.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion29_36/Cushion29_36_mat_Cushion29_36_Normal.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion29_36.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa04/Sofa04_mat_Sofa04_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa04.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion41_48/Cushion41_48_mat_Cushion41_48_Normal.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion41_48.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion25_28/Cushion25_28_mat_Cushion25_28_Normal.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion25_28.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion37_40/Cushion37_40_mat_Cushion37_40_Normal.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion37_40.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Cushions/Cushion09_16/Cushion09_16_mat_Cushion09_16_Normal.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion09_16.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa02/Sofa02_mat_Sofa02_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa02.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa06/Sofa06_mat_Sofa06_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa06.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa08/Sofa08_mat_Sofa08_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa08.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa03/Sofa03_mat_Sofa03_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa03.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa09/Sofa09_mat_Sofa09_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa09.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa07/Sofa07_mat_Sofa07_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa07.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa01/Sofa01_mat_Sofa01_MetallicSmoothness.png",2048,2048,11185877,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa01.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair03/Chair03_mat_Chair03_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair03.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair25/Chair25_mat_Chair25_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair25.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair13/Chair13_mat_Chair13_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair13.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa04/Sofa04_mat_Sofa04_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa04.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair24/Chair24_mat_Chair24_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair24.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair10/Chair10_mat_Chair10_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair10.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair15/Chair15_mat_Chair15_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair15.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair04/Chair04_mat_Chair04_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair04.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair11/Chair11_mat_Chair11_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair11.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair39/Chair39_mat_Chair39_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair39.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair35/Chair35_mat_Chair35_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair35.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair18/Chair18_mat_Chair18_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair18.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair22/Chair22_mat_Chair22_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair22.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair31/Chair31_mat_Chair31_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair31.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair40/Chair40_mat_Chair40_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair40.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair17/Chair17_mat_Chair17_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair17.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair42/Chair42_mat_Chair42_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair42.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair33.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair38.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa02/Sofa02_mat_Sofa02_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa02.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair34.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair07/Chair07_mat_Chair07_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair07.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair43.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair12/Chair12_mat_Chair12_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair12.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair14/Chair14_mat_Chair14_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair14.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair41/Chair41_mat_Chair41_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair41.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair50/Chair50_mat_Chair50_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair50.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair45.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa06/Sofa06_mat_Sofa06_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa06.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Sofas/Sofa08/Sofa08_mat_Sofa08_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa08.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair46/Chair46_mat_Chair46_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair46.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair32/Chair32_mat_Chair32_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair32.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair36.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair21/Chair21_mat_Chair21_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair21.mat"
"Assets/Furniture Mega Pack/Scenes/Furniture Mega Pack.unity","Assets/Furniture Mega Pack/Textures/Chairs/Chair16/Chair16_mat_Chair16_Normal.png",2048,2048,11185840,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair16.mat"
