scene,hierarchy,objectName,active,rendererEnabled,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialCount,uniqueMaterialCount,castsShadows,receiveShadows,staticFlags,lightmapStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderConvex,meshColliderTriangles,hasLODGroup,nearestLODGroup,layer,tag,boundsSize,architectureCandidate,replacementCandidate,replacementCategory,estimatedPerformanceValue,visualRisk
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 1 (18)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (11)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (11)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (15)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 1 (1)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.669, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (10)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 3 (34)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (2)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (19)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.793, 1.053, 0.844)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (3)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (17)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.793, 1.053, 0.844)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 1 (10)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (18)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 3 (24)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 1 (7)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (7)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (8)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 3 (22)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (18)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.793, 1.053, 0.844)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (13)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (22)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.669, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 3 (31)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 1 (11)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 3 (21)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.793, 0.797, 0.844)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (15)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 3 (20)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (5)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (6)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (6)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 3 (27)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/Jungle Bush 3 (14)/jungle_bush_3_LOD2","jungle_bush_3_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_3.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 3.prefab","jungle_bush_3_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.844, 0.797, 0.793)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/Jungle Bush 1 (16)/jungle_bush_1_LOD2","jungle_bush_1_LOD2",False,True,MeshRenderer,"Assets/Animated Tropical Vegetation/Models/Jungle Bushes/jungle_bush_1.fbx","Assets/Animated Tropical Vegetation/Prefabs/Static/Jungle Bushes/Jungle Bush 1.prefab","jungle_bush_1_LOD2",10,6,1,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.847, 0.883, 0.902)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/Black_Parlors/pictureframe/Photo","Photo",True,True,MeshRenderer,"Library/unity default resources","Assets/BCaT_assets/BlackParlors/Prefabs/Black_Parlors.prefab","Quad",4,2,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.006, 1.199, 2.202)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/pictureframe/Photo","Photo",True,True,MeshRenderer,"Library/unity default resources","Assets/BCaT_assets/BlackParlors/Assets/pictureframe.prefab","Quad",4,2,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.112, 0.677, 1.204)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/BigMommaLivingRoom/pictureframe/Photo","Photo",True,True,MeshRenderer,"Library/unity default resources","Assets/BCaT_assets/BlackParlors/Prefabs/Black_Parlors.prefab","Quad",4,2,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.791, 0.959, 0.004)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/HologramCore/BlueprintPanel","BlueprintPanel",True,True,MeshRenderer,"Library/unity default resources","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","Quad",4,2,1,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.195, 0.880, 0.483)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/HOMED/Quad (2)","Quad (2)",True,True,MeshRenderer,"Library/unity default resources","","Quad",4,2,1,1,1,On,True,"0",False,False,False,True,False,2,False,,0,"Untagged","(0.364, 0.168, 0.114)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/HOMED/Quad (1)","Quad (1)",True,True,MeshRenderer,"Library/unity default resources","","Quad",4,2,1,1,1,On,True,"0",False,False,False,True,False,2,False,,0,"Untagged","(0.453, 0.000, 0.245)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/HOMED/Quad","Quad",True,True,MeshRenderer,"Library/unity default resources","","Quad",4,2,1,1,1,On,True,"0",False,False,False,True,False,2,False,,0,"Untagged","(0.420, 0.096, 0.226)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/GroundProjection/GroundRing_02","GroundRing_02",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.552, 1.000, 2.552)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/GroundProjection/GroundRing_01","GroundRing_01",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(3.333, 1.000, 3.333)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_10","DataLine_10",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 2.000, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_09","DataLine_09",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 1.800, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_08","DataLine_08",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 1.900, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_07","DataLine_07",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 2.000, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_06","DataLine_06",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 1.800, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_05","DataLine_05",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 1.900, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_04","DataLine_04",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 2.000, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_03","DataLine_03",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 1.800, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_02","DataLine_02",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 1.900, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/VerticalDataLines/DataLine_01","DataLine_01",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.302, 2.000, 1.302)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/OrbitRing_03","OrbitRing_03",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(3.052, 1.439, 2.639)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/OrbitRing_02","OrbitRing_02",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(3.615, 1.427, 2.995)",False,"",D,Low,Low
